# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000144118.14_2	ENSG00000144118.14	RALB	chr2	+	ENSG00000144118.14:s:120278615-120278778	ENSG00000144118.14_2_A3A5_1	False	False	120278615-120278778	E2	120286067-120286082	E1_E2_J2	120278778-120285874	False	False	False	0.949	0.96	0.008	0.43	0.328
ENSG00000144118.14_2	ENSG00000144118.14	RALB	chr2	+	ENSG00000144118.14:t:120285874-120286082	ENSG00000144118.14_2_A3A5_1	False	False	120286067-120286082	E1	120278615-120278778	E2_E1_J1	120278712-120286067	False	False	False	0.05	0.038	-0.008	0.423	0.337
ENSG00000144118.14_2	ENSG00000144118.14	RALB	chr2	+	ENSG00000144118.14:t:120285874-120286082	ENSG00000144118.14_2_A3A5_1	False	False	120286067-120286082	E1	120278615-120278778	E2_E1_J2	120278778-120285874	False	False	False	0.949	0.949	0.002	0.403	0.362
ENSG00000119402.18_1	ENSG00000119402.18	FBXW2	chr9	-	ENSG00000119402.18:s:120792887-120793257	ENSG00000119402.18_1_A3A5_1	True	False	120793149-120793257	E2	120787769-120788278	E1_E2_J1	120788278-120792887	False	False	False	0.13	0.041	-0.072	0.789	0.042
ENSG00000119402.18_1	ENSG00000119402.18	FBXW2	chr9	-	ENSG00000119402.18:s:120792887-120793257	ENSG00000119402.18_1_A3A5_1	True	False	120793149-120793257	E2	120787769-120788278	E1_E2_J2	120788186-120793149	False	False	False	0.243	0.277	0.015	0.65	0.094
ENSG00000119402.18_1	ENSG00000119402.18	FBXW2	chr9	-		ENSG00000119402.18_1_A3A5_1	True	False	120787769-120788278	E1	120793149-120793257	E2_E1_J1	120788278-120792887	False	False						
ENSG00000119402.18_1	ENSG00000119402.18	FBXW2	chr9	-		ENSG00000119402.18_1_A3A5_1	True	False	120787769-120788278	E1	120793149-120793257	E2_E1_J2	120788186-120793149	False	False						
ENSG00000136935.14_1	ENSG00000136935.14	GOLGA1	chr9	-	ENSG00000136935.14:s:124900141-124900547	ENSG00000136935.14_1_A3A5_1	False	False	124900525-124900547	E2	124899329-124899478	E1_E2_J1	124899478-124900452	False	False	False	0.988	0.909	-0.036	0.571	0.129
ENSG00000136935.14_1	ENSG00000136935.14	GOLGA1	chr9	-	ENSG00000136935.14:s:124900141-124900547	ENSG00000136935.14_1_A3A5_1	False	False	124900525-124900547	E2	124899329-124899478	E1_E2_J2	124899433-124900525	False	False	False	0.012	0.091	0.036	0.571	0.129
ENSG00000136935.14_1	ENSG00000136935.14	GOLGA1	chr9	-		ENSG00000136935.14_1_A3A5_1	False	False	124899329-124899478	E1	124900525-124900547	E2_E1_J1	124899478-124900452	False	False						
ENSG00000136935.14_1	ENSG00000136935.14	GOLGA1	chr9	-		ENSG00000136935.14_1_A3A5_1	False	False	124899329-124899478	E1	124900525-124900547	E2_E1_J2	124899433-124900525	False	False						
ENSG00000278540.5_1	ENSG00000278540.5	ACACA	chr17	-		ENSG00000278540.5_1_A3A5_1	False	False	37339820-37339850	E2	37330173-37330425	E1_E2_J1	37330425-37339804	False	False						
ENSG00000278540.5_1	ENSG00000278540.5	ACACA	chr17	-		ENSG00000278540.5_1_A3A5_1	False	True	37339820-37339850	E2	37330173-37330425	E1_E2_J2	37330335-37339820	False	False						
ENSG00000278540.5_1	ENSG00000278540.5	ACACA	chr17	-	ENSG00000278540.5:t:37330173-37330425	ENSG00000278540.5_1_A3A5_1	False	False	37330173-37330425	E1	37339820-37339850	E2_E1_J1	37330425-37339804	False	False	False	0.787	0.68	-0.077	0.728	0.042
ENSG00000278540.5_1	ENSG00000278540.5	ACACA	chr17	-	ENSG00000278540.5:t:37330173-37330425	ENSG00000278540.5_1_A3A5_1	False	True	37330173-37330425	E1	37339820-37339850	E2_E1_J2	37330335-37339820	False	False	False	0.21	0.317	0.076	0.727	0.043
ENSG00000236682.4_1	ENSG00000236682.4	MAP3K2-DT	chr2	+	ENSG00000236682.4:s:127388173-127388384	ENSG00000236682.4_1_A3A5_1	True	False	127388173-127388384	E2	127388714-127388998	E1_E2_J1	127388311-127388714	False	False	False	0.07	0.009	-0.03	0.492	0.172
ENSG00000236682.4_1	ENSG00000236682.4	MAP3K2-DT	chr2	+	ENSG00000236682.4:s:127388173-127388384	ENSG00000236682.4_1_A3A5_1	True	False	127388173-127388384	E2	127388714-127388998	E1_E2_J2	127388384-127388881	False	False	False	0.008	0.074	0.026	0.471	0.201
ENSG00000236682.4_1	ENSG00000236682.4	MAP3K2-DT	chr2	+		ENSG00000236682.4_1_A3A5_1	True	False	127388714-127388998	E1	127388173-127388384	E2_E1_J1	127388311-127388714	False	False						
ENSG00000236682.4_1	ENSG00000236682.4	MAP3K2-DT	chr2	+		ENSG00000236682.4_1_A3A5_1	True	False	127388714-127388998	E1	127388173-127388384	E2_E1_J2	127388384-127388881	False	False						
ENSG00000276234.5_3	ENSG00000276234.5	TADA2A	chr17	+		ENSG00000276234.5_3_A3A5_1	True	False	37437738-37437962	E2	37440505-37440662	E1_E2_J1	37437829-37440505	False	False						
ENSG00000276234.5_3	ENSG00000276234.5	TADA2A	chr17	+		ENSG00000276234.5_3_A3A5_1	True	False	37437738-37437962	E2	37440505-37440662	E1_E2_J2	37437962-37440509	False	False						
ENSG00000276234.5_3	ENSG00000276234.5	TADA2A	chr17	+	ENSG00000276234.5:t:37440505-37440662	ENSG00000276234.5_3_A3A5_1	True	False	37440505-37440662	E1	37437738-37437962	E2_E1_J1	37437829-37440505	False	False	False	0.862	0.765	-0.069	0.716	0.045
ENSG00000276234.5_3	ENSG00000276234.5	TADA2A	chr17	+	ENSG00000276234.5:t:37440505-37440662	ENSG00000276234.5_3_A3A5_1	True	False	37440505-37440662	E1	37437738-37437962	E2_E1_J2	37437962-37440509	False	False	False	0.096	0.167	0.036	0.623	0.097
ENSG00000276234.5_3	ENSG00000276234.5	TADA2A	chr17	+		ENSG00000276234.5_3_A3A5_2	True	False	37437738-37437962	E2	37440505-37440662	E1_E2_J1	37437922-37440505	False	False						
ENSG00000276234.5_3	ENSG00000276234.5	TADA2A	chr17	+		ENSG00000276234.5_3_A3A5_2	True	False	37437738-37437962	E2	37440505-37440662	E1_E2_J2	37437962-37440509	False	False						
ENSG00000276234.5_3	ENSG00000276234.5	TADA2A	chr17	+	ENSG00000276234.5:t:37440505-37440662	ENSG00000276234.5_3_A3A5_2	True	False	37440505-37440662	E1	37437738-37437962	E2_E1_J1	37437922-37440505	False	False	False	0.027	0.059	0.022	0.5	0.202
ENSG00000276234.5_3	ENSG00000276234.5	TADA2A	chr17	+	ENSG00000276234.5:t:37440505-37440662	ENSG00000276234.5_3_A3A5_2	True	False	37440505-37440662	E1	37437738-37437962	E2_E1_J2	37437962-37440509	False	False	False	0.096	0.167	0.036	0.623	0.097
ENSG00000167112.10_1	ENSG00000167112.10	TRUB2	chr9	-	ENSG00000167112.10:s:128315424-128315628	ENSG00000167112.10_1_A3A5_1	False	True	128315567-128315628	E2	128313808-128313905	E1_E2_J1	128313905-128315424	False	False	False	0.057	0.049	-0.005	0.404	0.361
ENSG00000167112.10_1	ENSG00000167112.10	TRUB2	chr9	-	ENSG00000167112.10:s:128315424-128315628	ENSG00000167112.10_1_A3A5_1	False	False	128315567-128315628	E2	128313808-128313905	E1_E2_J2	128313889-128315567	False	False	False	0.943	0.951	0.005	0.404	0.361
ENSG00000167112.10_1	ENSG00000167112.10	TRUB2	chr9	-		ENSG00000167112.10_1_A3A5_1	False	True	128313808-128313905	E1	128315567-128315628	E2_E1_J1	128313905-128315424	False	False						
ENSG00000167112.10_1	ENSG00000167112.10	TRUB2	chr9	-		ENSG00000167112.10_1_A3A5_1	False	False	128313808-128313905	E1	128315567-128315628	E2_E1_J2	128313889-128315567	False	False						
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:s:41786346-41786765	ENSG00000173801.17_1_A3A5_1	True	True	41786588-41786765	E2	41771647-41771862	E1_E2_J1	41771862-41786566	False	False	False	0.06	0.076	0.008	0.383	0.384
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:s:41786346-41786765	ENSG00000173801.17_1_A3A5_1	True	False	41786588-41786765	E2	41771647-41771862	E1_E2_J2	41771859-41786588	False	False	False	0.028	0.062	0.027	0.622	0.153
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:t:41771417-41771864	ENSG00000173801.17_1_A3A5_1	True	True	41771647-41771862	E1	41786588-41786765	E2_E1_J1	41771862-41786566	False	False	False	0.055	0.067	0.007	0.403	0.361
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:t:41771417-41771864	ENSG00000173801.17_1_A3A5_1	True	False	41771647-41771862	E1	41786588-41786765	E2_E1_J2	41771859-41786588	False	False	False	0.025	0.055	0.02	0.533	0.222
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:s:41786346-41786765	ENSG00000173801.17_1_A3A5_2	True	True	41786588-41786765	E2	41771647-41771864	E1_E2_J1	41771864-41786570	False	False	False	0.052	0.058	0.002	0.402	0.365
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:s:41786346-41786765	ENSG00000173801.17_1_A3A5_2	True	False	41786588-41786765	E2	41771647-41771864	E1_E2_J2	41771859-41786588	False	False	False	0.028	0.062	0.027	0.622	0.153
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:t:41771417-41771864	ENSG00000173801.17_1_A3A5_2	True	True	41771647-41771864	E1	41786588-41786765	E2_E1_J1	41771864-41786570	False	False	False	0.047	0.051	0.001	0.397	0.373
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:t:41771417-41771864	ENSG00000173801.17_1_A3A5_2	True	False	41771647-41771864	E1	41786588-41786765	E2_E1_J2	41771859-41786588	False	False	False	0.025	0.055	0.02	0.533	0.222
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:s:41786346-41786765	ENSG00000173801.17_1_A3A5_3	True	True	41786566-41786765	E2	41771647-41771864	E1_E2_J1	41771864-41786570	False	False	False	0.052	0.058	0.002	0.402	0.365
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:s:41786346-41786765	ENSG00000173801.17_1_A3A5_3	True	True	41786566-41786765	E2	41771647-41771864	E1_E2_J2	41771862-41786566	False	False	False	0.06	0.076	0.008	0.383	0.384
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:t:41771417-41771864	ENSG00000173801.17_1_A3A5_3	True	True	41771647-41771864	E1	41786566-41786765	E2_E1_J1	41771864-41786570	False	False	False	0.047	0.051	0.001	0.397	0.373
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:t:41771417-41771864	ENSG00000173801.17_1_A3A5_3	True	True	41771647-41771864	E1	41786566-41786765	E2_E1_J2	41771862-41786566	False	False	False	0.055	0.067	0.007	0.403	0.361
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:s:41786346-41786765	ENSG00000173801.17_1_A3A5_4	True	True	41786588-41786765	E2	41771647-41771864	E1_E2_J1	41771864-41786570	False	False	False	0.052	0.058	0.002	0.402	0.365
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:s:41786346-41786765	ENSG00000173801.17_1_A3A5_4	True	False	41786588-41786765	E2	41771647-41771864	E1_E2_J2	41771862-41786588	False	False	False	0.823	0.733	-0.072	0.836	0.03
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:t:41771417-41771864	ENSG00000173801.17_1_A3A5_4	True	True	41771647-41771864	E1	41786588-41786765	E2_E1_J1	41771864-41786570	False	False	False	0.047	0.051	0.001	0.397	0.373
ENSG00000173801.17_1	ENSG00000173801.17	JUP	chr17	-	ENSG00000173801.17:t:41771417-41771864	ENSG00000173801.17_1_A3A5_4	True	False	41771647-41771864	E1	41786588-41786765	E2_E1_J2	41771862-41786588	False	False	False	0.755	0.647	-0.085	0.863	0.022
